id,followers_count,friends_count,verified,average_tweets_per_day,account_age_days,account_type
2472738966,295182,9,False,2.892,2301,human
30808826,36438,993,True,23.64,4146,human
500308730,22,54,False,1.034,3100,bot
60168956,141,161,False,1.065,4042,bot
2805340929,116,330,False,0.416,2145,human
255728397,6,0,False,1.008,3466,bot
61479700,2319862,0,True,3.256,4037,human
39983902,341161,2,False,0.139,4114,human
114957131,262741,5,False,0.251,3836,human
26090319,3346481,1437,True,1.853,4166,human
1493834582,36,73,False,1.215,2628,human
3279297367,26,111,False,0.963,1863,human
816979027118452737,12,38,False,1.04,1321,bot
15080288,84045,1508,True,42.671,4452,human
2249857888,19,0,False,0.109,2424,bot
21371755,6666,321,False,2.162,4198,human
236854123,49,99,False,0.321,3507,human
26876793,2939,1378,True,4.497,4163,human
42605438,9194,570,False,3.552,4102,human
313138051,1109285,956,False,5.88,3360,human
2621315973,9859,10475,False,1.071,2253,bot
41032585,248,385,False,14.344,4110,human
22420363,343,495,False,1.816,4188,human
20585360,306147,2276,False,10.316,4206,human
2511477648,717023,85,True,0.557,2282,human
259398560,18,21,False,0.763,3458,bot
388635561,25,0,False,0.973,3235,bot
808207543973482496,11,41,False,0.818,1346,human
16653231,72,339,False,1.88,4332,human
162929585,56540,80120,False,88.707,3698,bot
222436278,623224,325,True,19.86,3546,human
2920160187,368,71,False,5.725,2075,human
469375932,556,0,False,1.497,3133,bot
152443859,86,504,False,1.062,3727,human
19274721,926,970,False,6.387,4228,human
130948068,688946,303,False,2.01,3785,human
27139045,69782,889,True,2.462,4162,human
17439717,888,1379,False,2.096,4292,human
229776368,84,75,False,0.696,3527,human
462560242,13,2,False,0.864,3141,bot
1518214129,2,0,False,0.794,2622,bot
746724356,2,10,False,0.615,2932,bot
436870149,2160,1150,False,4.884,3170,human
1186864134,391,470,False,3.846,2740,human
771103752,74133,3725,False,0.454,2920,human
2893159433,6,0,False,0.02,2093,bot
96082963,1289987,1031683,True,0.695,3904,human
1445600281,24,0,False,0.042,2647,bot
23469081,73,221,False,0.429,4180,human
479428613,2,0,False,0.48,3122,bot
32119834,838,1028,False,9.4,4142,human
911651904828116992,410,5,False,10.261,1060,bot
910132058709725184,273,0,False,1.957,1064,bot
85597259,1701191,7584,True,26.077,3948,human
97655883,81,49,False,0.198,3896,bot
2925665354,910,2277,False,12.056,2078,bot
1055999791136595968,2,0,False,0.257,662,bot
253874069,0,0,False,0.054,3470,human
744103021,127,0,False,0.544,2933,human
49421426,5677,1888,True,0.98,4076,human
22158464,580,1110,False,3.474,4190,human
43654274,376689,20910,True,42.684,4098,human
3045203078,72113,0,False,24.194,2000,bot
87170183,15300846,407,True,7.868,3941,human
732838734140444676,74,79,False,15.584,1554,human
725228689,623,169,False,17.717,2942,human
173677727,1140325,386,True,3.031,3670,human
160308387,5788809,283,True,8.162,3705,human
109976739,1257,835,False,3.839,3853,human
36314280,1040,68,False,31.078,4130,human
18226345,594,2506,False,2.725,4261,human
143531181,1643305,39,True,109.131,3750,bot
47848627,288767,506,True,0.539,4081,human
436608184,24,0,False,0.557,3171,bot
375790781,143,77,False,0.244,3257,human
36314303,128378,236,True,0.595,4130,human
890673687489241092,1,0,False,0.226,1118,human
389946569,184793,216266,False,2.818,3233,human
1925586122,582,597,False,18.624,2513,human
7740622,2227,1208,True,6.865,4772,human
131472597,113448,97770,False,70.02,3783,bot
19799261,35577,977,True,8.396,4218,human
42605790,516,535,False,18.162,4102,human
145499533,6817622,10946,True,20.182,3745,human
367926511,114851,47506,False,3.023,3271,bot
3234278785,50,94,False,1.44,1904,human
182590721,1,0,False,0.005,3647,bot
397548817,337,274,False,3.514,3221,human
627711263,2,47,False,1.11,2966,bot
2946112803,22,90,False,1.513,2060,bot
776820057435504640,130,100,False,1.841,1432,bot
149822770,376,265,False,4.711,3734,bot
103423283,5317,4559,False,28.155,3874,human
146414919,2277701,266,True,2.298,3742,human
488512845,233255,211,False,5.688,3112,human
155852122,21,89,False,0.26,3718,bot
183115103,6,0,False,0.016,3646,bot
3177061729,253,503,False,5.751,1941,bot
161881443,266,385,False,3.444,3701,human
133832049,69507,2153,True,1.891,3777,human
580525442,1083,892,False,11.808,3018,human
164502917,88,0,False,1.064,3694,bot
335682954,33,0,False,0.011,3323,bot
313400715,7,0,False,0.669,3359,bot
94772641,147,786,False,0.624,3909,human
865213866,15,0,False,0.079,2873,human
772411968623968256,0,0,False,0.13,1444,human
299769264,19,0,False,0.02,3382,bot
16653755,5272,4378,False,5.381,4332,human
2718047692,11,31,False,0.755,2222,bot
773743318035468288,133,96,False,5.028,1441,bot
418520558,50,116,False,0.169,3193,bot
21896695,30,59,False,0.708,4192,bot
804028724987494402,4,41,False,0.072,1357,human
482483706,929,600,False,8.068,3119,human
1183194624,254,501,False,4.348,2741,bot
3182042640,1128,1092,False,10.879,1936,human
15080991,220,161,False,0.104,4452,human
228990510,51655,5024,True,7.792,3529,human
57024049,2462888,96,True,0.994,4052,human
212475446,16,0,False,0.93,3574,bot
580001344,251,64,False,1.542,3018,bot
117579332,4780,4405,False,27.413,3827,human
340663887,14,0,False,1.005,3315,bot
1896488527,137,118,False,1.489,2522,human
85335636,211827,112,True,3.116,3949,human
1096425044,10915,76,False,16.848,2771,human
388898391,1,0,False,0.402,3234,bot
1864506978,521,23,False,0.48,2530,bot
35528306,404,647,False,4.344,4132,human
4635106932,190,179,False,5.223,1701,human
1008344696,1099,1472,False,8.289,2806,human
626663041,4,0,False,0.01,2967,bot
370548347,169,246,False,0.362,3267,human
72490636,74,281,False,0.188,3998,bot
2343706254,945230,35,True,0.715,2377,human
103685777,522,332,False,8.359,3873,human
65412757,118626,1567,True,9.012,4023,human
152968869,830365,74,False,0.375,3726,human
20586151,199,398,False,2.451,4206,human
902907119619506178,3,0,False,0.136,1084,human
1398677172,123,200,False,5.955,2665,human
2563645119,83,382,False,5.719,2277,human
1113202375,6018,3134,True,12.353,2765,human
211951322,297,173,False,0.389,3575,bot
181280529,2203622,216,True,0.985,3650,human
22159122,767484,1788,True,6.135,4190,human
979300010843168772,12,66,False,0.896,874,bot
1039015705,249264,23,True,107.224,2792,human
1041770114306269194,7,23,False,0.021,701,human
171843394,6,0,False,0.934,3675,bot
505028421,34,0,False,0.058,3096,human
21372748,304,1339,False,1.66,4198,human
333586263,134334,415,False,3.386,3326,human
1045190870021140480,8,51,False,0.458,692,human
338304891,2347008,461,True,2.348,3318,human
950713467778068481,17,28,False,0.004,952,bot
165552004,1063431,407,True,1.48,3691,human
197533565,282,0,False,3.075,3609,bot
39985029,1253153,837,True,7.397,4114,bot
2784894884,23,0,False,118.498,2178,bot
303177646,2079,802,False,25.925,3376,human
1161961393,68,65,False,1.067,2748,human
454434740,593,1250,False,1.057,3150,human
2472943549,676,470,False,13.376,2301,human
271458239,287,320,False,0.476,3435,human
233709506,4,0,False,0.448,3515,bot
862592965,3,119,False,0.767,2875,bot
890846131365662720,0,0,False,0.186,1118,human
309469147,552,364,False,0.342,3366,human
496883368,1041838,141258,False,18.871,3103,bot
719645445077737472,6619,100,False,41.635,1590,human
703005412610678784,23891,1,False,4.017,1636,bot
819989731538771968,24,138,False,0.008,1313,human
769101193863897092,125211,128407,False,15.541,1454,bot
825397260032811012,155,264,False,1.282,1298,bot
704993843293331456,2173,77,False,13.116,1630,bot
775870976441589760,2462,0,False,46.265,1435,bot
718121912547811331,366,1036,False,5.051,1594,human
829106409933512710,60,390,False,1.335,1288,human
629547028,669,0,False,4.779,2964,human
64626724,148202,64271,False,8.141,4026,human
144580653,1,0,False,0.03,3747,human
21897268,47,152,False,0.815,4192,human
740764890760155136,9,75,False,1.18,1532,bot
227942485,128754,128413,False,20.677,3532,human
554836061,37,0,False,0.22,3047,human
350101601,30,125,False,0.423,3300,bot
2745835617,351,307,False,21.43,2193,human
3406962793,246423,52387,False,6.584,1814,human
633217133,252,265,False,1.493,2960,human
259399790,157631,2955,False,14.382,3458,human
16392307,33,72,False,0.09,4349,bot
397549684,18,72,False,1.067,3221,bot
71966839,2833,2296,False,58.045,4000,human
294264961,252,1601,False,0.234,3392,human
2385911950,730,734,False,3.98,2358,human
4111605913,13,41,False,2.075,1751,bot
201466013,14,0,False,0.725,3599,bot
903879368233050113,3,0,False,0.628,1082,human
105783456,898,705,False,21.494,3866,bot
1143349417,1612,1186,True,0.16,2754,human
262807721,14,24,False,0.146,3451,human
1201545410,634,666,False,8.63,2736,bot
3228704979,9,0,False,0.812,1935,bot
58335456,635,4985,False,8.78,4048,human
60694754,775486,50865,True,6.384,4040,human
20062465,79,315,False,4.098,4213,human
722346240,2,30,False,0.609,2943,bot
52568346,458640,200,True,4.814,4067,human
2260345147,3536184,1779,False,8.243,2429,human
811737396,229,437,False,0.66,2901,human
1011975267915575297,20,78,False,1.073,783,bot
36577612,66,85,False,1.032,4129,bot
2915967330,1808,804,False,36.409,2087,human
109977960,305,274,False,12.653,3853,bot
176300394,59,429,False,0.052,3663,human
878725270672420866,1,0,False,0.165,1151,bot
1739465082,543,494,False,14.786,2538,human
250225031,5,66,False,1.529,3477,bot
1445077393,4584452,88,True,0.744,2647,human
479863188,1170026,508,True,1.292,3122,human
28713373,10352,727,True,5.297,4155,human
227156383,912210,33,True,2.201,3534,human
3302891944,33,6,False,0.402,1908,bot
560866128,1145,583,False,6.982,3040,human
94511533,0,7,False,0.0,3911,bot
867816441202049024,18,53,False,0.685,1181,bot
376316336,4365,725,False,11.223,3256,human
3035505075,883,742,False,25.954,2013,bot
76947892,2832381,2027,True,33.443,3981,human
2433098166,135,98,False,1.2,2325,human
400171449,223,310,False,0.903,3217,bot
879108540,123,284,False,3.746,2866,bot
22946239,250558,705,True,1.141,4184,human
2657755585,3900236,24,True,0.512,2223,human
923935171,417,1592,False,2.047,2845,human
301867457,49,0,False,0.935,3379,bot
2442535368,52,66,False,1.044,2319,human
181805513,354,381,False,0.859,3649,human
373694929,120,212,False,1.076,3261,bot
2791449058,286,800,False,0.315,2150,human
785314282338746368,115,173,False,0.835,1409,human
603333105,2401,1445,False,1.903,2993,human
1606033945,775,1074,False,36.056,2587,bot
64889409,12,64,False,0.446,4025,bot
124920408,266,638,False,0.187,3804,human
155591271,573,358,False,5.132,3718,human
762183398525837313,2,86,False,1.077,1473,bot
392307309,179,0,False,1.084,3229,bot
507126390,1825,3474,False,25.453,3095,human
322577016,73,362,False,0.627,3344,bot
2763137667,326,317,False,6.904,2173,human
68559506,107,10,False,0.957,4012,human
128852631,2290242,1333,False,9.316,3791,bot
26354341,1498,1324,False,9.425,4165,human
17441447,2348280,5705,True,3.375,4292,human
182592178,520,133,False,1.807,3647,human
1088823997,19,112,False,0.327,2773,bot
187835077,59,0,False,0.078,3634,human
860758730,49,102,False,1.1,2876,bot
734481509059600384,235,412,False,0.856,1549,human
408822492,610,367,False,4.36,3205,human
28713695,10055,1639,True,3.24,4155,human
89006817,4320140,1150,True,13.277,3934,human
771105506,65923,0,True,1.822,2920,bot
538845921,1,3,False,0.022,3066,bot
1056580334,1344,1069,False,22.124,2785,human
128066288,240,315,False,1.754,3794,human
242098934,6144,2147,True,2.163,3495,human
2597987064,75,70,False,0.269,2240,human
423240463,517,737,False,2.73,3187,bot
47285398,485908,147,True,0.054,4083,human
44704537,243318,1027,True,30.713,4093,human
210903844,264496,111,True,3.852,3578,human
58598187,6232269,139,True,0.587,4047,human
3313115947,328,227,False,2.998,1834,human
183378744,1728,1679,True,0.125,3645,human
420094777,15281,4237,False,38.732,3191,human
945431358,2821,198,False,6.445,2836,human
465707837,11,0,False,1.055,3137,bot
1581916999,10,58,False,0.999,2597,bot
259400523,828,177,False,23.487,3458,human
178135885,17589,98,False,0.454,3658,human
1229071189,9,346,False,0.688,2728,bot
719348254308200448,81,254,False,0.66,1591,human
2200839001,60,0,False,0.146,2466,bot
989558064834580481,1062,0,False,6.611,845,bot
187835263,72,723,False,0.968,3634,human
143532941,1708617,201,True,14.064,3750,human
402793371,1,0,False,0.328,3213,bot
16655296,247998,231536,False,16.698,4332,bot
154280902,17676669,1746,True,15.749,3722,human
188621796,283,315,False,2.077,3632,human
3180733420,1077,2131,False,3.072,1949,human
271721453,7,30,False,0.278,3435,bot
31073264,327,891,False,1.265,4145,human
297149422,810,520,False,4.311,3387,human
367141889,962,713,False,3.569,3272,human
46015498,4081,911,True,1.733,4088,human
456795150,2207,3239,False,4.874,3147,human
179971093,17,30,False,0.888,3653,bot
20063255,394,407,False,0.419,4213,human
2331911200,148,332,False,1.932,2383,bot
79569980,10838,916,True,14.169,3972,human
49947714,2562,1346,False,4.966,4074,human
21111883,55473704,1,True,4.089,4200,human
131736652,1452,3418,False,2.648,3783,human
325723217,7,0,False,0.009,3339,bot
3220317265,205,737,False,1.507,1918,human
70394965,2757046,218,True,134.718,4005,bot
80094297,1155183,1977,True,16.397,3970,human
2280006756,260,94,False,6.365,2416,human
892636269641175040,41,0,False,1.014,1113,bot
172893294,567,774,False,9.76,3672,human
49423492,122,305,False,0.627,4076,human
884041170351001601,254,2,False,3.975,1136,bot
110240911,250,163,False,5.652,3852,human
427959445,1,0,False,0.958,3181,bot
765893193879674880,5,0,False,0.842,1462,bot
249439393,4,111,False,0.007,3479,bot
771980994073223168,1,0,False,0.27,1446,human
750562818680840192,212,179,False,2.53,1505,human
435299501,4277712,693,True,19.357,3172,human
772444341856002049,0,0,False,0.083,1444,human
230040765,14,0,False,0.018,3526,bot
600974529,2470,603,False,6.985,2995,bot
394667204,179,1192,False,0.329,3225,human
3303941332,232,996,False,2.47,1907,bot
3166053603,57,5,False,64.669,1953,bot
191767781,17,0,False,0.231,3624,human
836351550134050819,1,0,False,0.263,1268,human
284566764,1081,912,False,9.4,3409,bot
51520765,137185,303,True,1.809,4070,human
2853053693,7,162,False,0.627,2119,bot
818245043886489600,0,0,False,0.136,1318,human
46015755,279038,478,True,5.164,4088,human
3254396176,48,273,False,0.773,1923,human
609363218,536,308,False,15.566,2986,human
403580183,4905499,187,True,0.248,3212,human
2545034534,5740,2293,True,7.3,2268,human
47064362,19645,441,False,2.682,4084,human
27927868,2452764,1549,True,3.828,4158,human
824583486,134,122,False,1.303,2895,bot
1287267649,268,555,False,5.294,2707,human
87958853,26576,27,False,2.315,3938,human
1042687308,155,176,False,2.182,2790,bot
613557581,293,1994,False,0.344,2981,human
899453766633521155,1,0,False,0.164,1094,human
2479236436,5,43,False,0.007,2320,bot
43394391,6192483,204,True,6.809,4099,human
2718836060,14,221,False,0.034,2202,bot
3119392109,1260,1484,False,9.767,1972,human
176825715,211,694,False,1.761,3661,human
15869311,58302,271,True,4.329,4386,human
1081270898659864581,39,2,False,1.801,592,bot
916187275133890565,18,24,False,1.673,1048,bot
961661021017518086,36,67,False,2.787,922,bot
956442030,9,0,False,0.009,2830,bot
189146550,24,30,False,0.64,3630,bot
25044415,246091,834,True,4.385,4172,human
2215519681,98,27,False,7.905,2458,human
170796478,19,0,False,0.441,3677,human
619587008,57,395,False,0.988,2975,bot
1024861632,759,918,False,9.902,2798,human
33433039,343,0,False,2.068,4139,human
20325842,648,5001,False,15.059,4210,human
263333330,400,768,False,8.715,3450,human
7480792,1950,783,False,2.468,4784,human
346695129,650,623,False,9.959,3305,human
80356835,758,1189,False,16.624,3969,human
829099740587577344,4917,1420,False,5.751,1288,human
612247029,17,52,False,1.042,2983,bot
1909859834,569,891,False,5.617,2518,human
285615614,894,1717,False,1.742,3407,human
2391680510,555,416,False,11.372,2348,human
394667524,382,0,False,1.343,3225,human
2230461972,156,468,False,0.645,2449,human
67773977,25510,187,False,1.226,4015,human
149562905,522,1021,False,1.089,3734,human
2221811233,95,6,False,1.292,2454,bot
15607337,3804,1729,True,4.182,4407,human
1584014898,5696,2313,True,10.521,2596,human
259925559,8726044,732,True,1.011,3457,human
925788895295492096,182,0,False,21.565,1021,bot
936863299622326272,1214,1205,False,4.962,991,human
20325951,17603,1960,False,37.133,4210,human
3158451774,138,327,False,1.085,1952,human
495330902,31,0,False,1.04,3105,bot
576595547,378,946,False,4.914,3022,human
407774820,72,155,False,0.918,3206,bot
43132532,5276802,601,True,5.33,4100,human
1173235334,413,49,False,0.081,2744,human
195962503,1498272,327,True,6.906,3613,human
1023026828,23,94,False,0.317,2799,human
272246415,68,881,False,0.372,3434,human
235021968,43089,359,True,2.868,3512,human
523380374,174717,584,False,9.131,3080,human
21636761,47968,5104,True,2.579,4195,human
17442457,305939,1765,True,8.071,4292,bot
612771485,194,188,False,6.264,2982,human
18228898,13605494,1273,True,3.482,4261,human
16918178,663,933,False,1.711,4318,human
1159341739,152,241,False,6.022,2749,human
1706174119,2,0,False,0.096,2548,bot
1623145514,74137,86287,False,146.169,2580,bot
560604863,781,1652,False,5.431,3040,bot
1129719498,12,56,False,0.527,2759,bot
919742161,1431,2339,False,2.207,2847,human
108406498,859212,1015,True,10.897,3858,human
8005352,8604,491,True,2.773,4761,human
15607540,185,354,False,0.669,4407,human
19015414,3126,398,False,0.328,4234,human
247604998,145,667,False,0.437,3483,bot
888820748500049921,18,191,False,0.112,1123,bot
113125130,812,395,False,7.465,3842,human
1213081351,762,2059,False,0.119,2733,human
34481938,34,0,False,0.676,4136,bot
68822816,243,706,False,0.736,4011,human
836880323451449344,0,0,False,0.186,1267,bot
2799576867,413,1594,False,31.766,2148,human
18753325,871508,2,True,0.153,4241,human
2868782895,31,7,False,3.45,2109,bot
2825004866,240,388,False,0.354,2158,human
605955914,503,215,False,4.281,2990,bot
152708938,23,85,False,0.173,3726,bot
341190477,311534,193425,False,14.378,3314,human
3299747659,402,379,False,5.502,1848,human
533079889,1,0,False,0.19,3071,bot
2236491606,1441,1177,False,22.908,2445,human
182069086,214754,924,False,21.839,3648,bot
1075193696,408,315,False,1.623,2778,human
378939240,89,274,False,0.059,3252,bot
107358064,211,318,False,0.812,3862,bot
3223725937,16917,1539,True,3.407,1915,human
268314481,3112,4700,False,23.156,3441,human
832581668573761536,28,0,False,2.019,1278,bot
207867550,3780484,166,True,10.034,3585,human
946504129740001280,0,200,False,0.02,964,bot
3007719327,24,0,False,1.249,2026,bot
609101738,288,209,False,4.931,2986,human
377366453,15,0,False,0.037,3254,human
847390657,29,0,False,0.019,2883,bot
54142923,260,169,False,8.375,4062,human
4798949355,259,648,False,1.468,1679,human
40511475,1536537,239,True,0.582,4112,human
766126063,570,399,False,3.899,2922,human
837316817324556289,200,7,False,0.004,1265,bot
128329717,862,1107,False,5.266,3793,human
21637115,1631,3892,False,4.726,4195,human
274606076,58102,131,True,14.903,3429,human
459679747,211,1222,False,1.287,3144,bot
4928186374,10,10,False,0.358,1643,bot
772508630260256768,1,0,False,0.071,1444,human
39462935,19249,490,True,5.102,4117,human
2497849368,31,246,False,0.031,2287,bot
918169628,102937,2259,True,5.654,2848,human
22947873,15,196,False,0.303,4184,bot
1415981090,307,275,False,1.798,2658,human
2857773091,10,192,False,0.032,2134,bot
877484172654379009,0,0,False,0.114,1154,bot
192030781,79,698,False,0.256,3623,human
393619520,13364,29,False,0.205,3227,human
862595144,1,35,False,0.762,2875,bot
392046670,13605,415,False,2.32,3229,human
765947380080472064,13,10,False,0.912,1462,bot
3098421349,272,898,False,1.619,1979,bot
18229361,33,124,False,0.741,4261,bot
29239410,90,275,False,0.301,4152,human
187050104,46,0,False,0.027,3636,human
478554232,7,33,False,0.716,3123,bot
99494011,12951,520,False,1.654,3888,human
2470062211,19,29,False,1.402,2303,bot
2555521162,98,0,False,0.028,2282,bot
1129195676,22476,568,False,1.835,2759,human
3154520221,300,242,False,16.679,1954,bot
1971988639,427,450,False,35.948,2495,human
546187436,9299,809,False,49.753,3057,human
377628857,289,285,False,7.224,3254,bot
1000424874194690048,30,131,False,1.107,815,human
467019972,757,841,False,2.747,3136,human
94775494,2603189,219,True,0.256,3909,human
168437973,197,203,False,2.856,3684,bot
2282367194,497,1295,False,2.343,2414,human
352200933,160,16,False,2.492,3297,human
772200890308632576,1,0,False,0.135,1445,human
2607163646,125326,4593,False,6.708,2236,bot
114436357,129,243,False,1.608,3837,human
360327469,591,114,False,8.125,3284,human
127281465,13,188,False,0.011,3796,bot
874916178,446114,2477,True,5.594,2868,human
580528495,293,657,False,1.693,3018,human
140126575,4,0,False,0.235,3759,bot
330705266,3775927,388,True,2.57,3331,human
1020435547570024448,71,126,False,0.117,760,human
894355308348420096,1,0,False,0.12,1108,human
456010105,1020,1342,False,2.355,3148,human
550381946,914,394,False,4.436,3052,human
630598013,8,0,False,0.856,2963,bot
279325056,17,0,False,0.966,3420,bot
867121718246223873,6,77,False,0.196,1183,bot
988424593,10,0,False,0.022,2815,bot
222177693,111019,1081,True,3.381,3547,human
781683859440173056,1093,0,False,7.689,1419,bot
35531175,103252,684,True,1.751,4132,human
823219869684498432,5410,5380,False,1.587,1304,human
382609833,445685,1136,False,8.828,3245,human
566897062,694,624,False,18.132,3033,human
76425653,71020,171,False,2.056,3983,human
506866112,597,466,False,8.713,3095,human
772532314656112641,0,0,False,0.107,1444,human
862595526,0,0,False,0.761,2875,bot
921840072,36518,1418,True,1.546,2846,human
3063032281,7057780,106,True,0.228,1993,human
185739738,3402986,13940,True,0.324,3639,human
765932440145760256,10,34,False,0.911,1462,bot
2508597751,231,423,False,0.731,2283,human
281160191,28,249,False,0.884,3416,bot
231090690,15,0,False,0.03,3522,bot
751651875326271488,14,63,False,1.346,1502,bot
406727193,219,360,False,2.189,3208,human
886609604758646784,19,0,False,4.069,1129,bot
243935801,1432,2268,False,31.744,3491,human
3160025664,37,0,False,0.303,1951,bot
23997019,1454032,157,True,1.271,4177,human
799848692505333760,44,50,False,0.167,1369,human
264120930,951310,318,True,0.53,3448,human
614083173,26,0,False,0.015,2981,bot
187574893,351,983,False,3.767,3634,human
75639425,7026,7582,False,33.432,3986,human
275655306,78,0,False,0.258,3427,bot
2977573516,1487,831,True,1.795,2044,human
41036429,573670,762,True,8.602,4110,human
832071696454733826,16,11,False,0.238,1280,bot
772102579249618944,0,0,False,0.186,1445,human
772285722292264960,0,0,False,0.129,1445,human
3049663128,207,57,False,7.322,1998,human
213527195,1486,916,False,15.406,3571,human
242887325,711,662,False,5.51,3493,human
105786020,163,230,False,0.383,3866,bot
772482777539289089,0,0,False,0.107,1444,human
19016364,134,274,False,0.329,4234,human
41298605,174352,407,True,2.584,4109,human
31599288,718,522,False,2.805,4143,human
298199741,330656,68,False,8.756,3385,human
1505897150,1272,904,False,1.493,2625,human
1003160464543510528,22,51,False,3.355,808,human
2710955401,534,564,False,0.907,2205,human
124450567,2184141,81,True,21.044,3805,bot
832291010906640390,0,0,False,0.572,1279,bot
264121073,15525,86,False,1.4,3448,bot
498477816,587,468,False,4.078,3102,human
16395001,650,187,False,0.303,4349,human
41036546,4998845,1186,True,5.881,4110,human
568732427,56,0,False,0.652,3031,bot
4462881555,351219,5,False,43.109,1711,bot
26618657,520649,672,True,6.429,4164,human
105786154,1038,452,False,15.151,3866,bot
835857204,7108,452,True,1.559,2889,human
80620346,71972,602,True,1.086,3968,human
2187209541,26,0,False,0.03,2465,bot
258091859,38,296,False,0.576,3461,bot
339094359,897,1665,False,11.127,3317,human
219294551,2019370,600,True,1.131,3555,human
765920906745147393,15,35,False,0.911,1462,bot
1556491099,633,258,False,3.544,2607,human
69610339,2532542,134,True,1.356,4008,human
741485412,30,522,False,1.339,2934,human
2157063013,9,22,False,0.207,2488,bot
1715051,1480944,793,True,1.572,4900,human
894342418396463104,0,0,False,0.088,1108,human
74853246,262510,1862,True,15.184,3989,human
1532898176,0,0,False,0.002,2617,bot
145107843,2558433,2406,True,1.507,3746,human
575286156,1819,4708,False,3.661,3024,bot
437660561,670,1271,False,1.348,3169,human
127889413,98,282,False,0.576,3794,human
3829803932,27,21,False,0.439,1776,bot
1255812002,908,266,False,0.364,2719,human
78523300,2532774,5163,True,8.205,3976,human
1451371428,2,0,False,0.016,2644,bot
714131965318828032,52,0,False,32.275,1605,bot
1477585832,179,0,False,2.732,2634,human
368716730,824,748,True,1.534,3270,human
114174919,504642,339,True,3.64,3838,human
849260648575926272,2,0,False,0.111,1232,bot
2836802510,16,0,False,0.151,2148,bot
1630415822,569,2419,False,0.858,2577,bot
210643923,56098,134,False,0.919,3579,human
19540949,54814,2257,True,0.05,4222,human
633482201,439,237,False,2.347,2960,human
3081645028,885,1818,False,42.481,1989,bot
2918329318,14639,18493,False,0.014,2076,bot
3379178472,244,333,False,14.315,1817,bot
16919540,2039,902,False,9.161,4318,human
1284385783,9,0,False,0.04,2708,bot
93989883,271,0,False,0.03,3913,human
4505086994,406,237,False,5.566,1715,human
332803090,241,812,False,1.837,3327,bot
543304723,605,83,False,2.843,3061,bot
284044309,1372,2543,False,5.221,3410,human
429009942,2,0,False,0.006,3179,bot
447622168,207,434,False,1.667,3158,human
35269664,560325,192,True,0.925,4133,human
3066702889,443,842,False,7.597,1991,human
2778344503,14,0,False,0.037,2181,bot
28191799,72,196,False,0.616,4157,human
1458973754,7,0,False,0.478,2642,bot
937073265830432769,7,152,False,0.137,990,human
619588677,250,586,False,0.765,2975,human
564538442,22855,376,True,12.171,3035,bot
704523342,118,438,False,1.697,2953,bot
2342923344,28,339,False,0.039,2378,bot
120990817,6047817,2,True,0.269,3817,human
2242784354,11,27,False,0.441,2441,bot
43658360,629794,420,True,2.01,4098,human
2852007048,18,177,False,0.012,2138,bot
148778125,235,494,False,1.268,3736,human
336473232,0,0,False,0.014,3322,bot
116010130,267,832,False,1.844,3832,bot
28454038,16358,1285,False,6.577,4156,human
588393628,993,996,False,5.204,3009,human
346959017,356,186,False,2.557,3305,human
16395449,212045,441,True,20.596,4349,human
156380350,1468897,337,True,1.242,3716,human
2812423360,784,729,False,1.162,2143,human
475671755,857373,219,True,0.387,3127,human
162147540,887186,402,False,2.401,3700,human
54930650,1055637,202,True,0.605,4059,human
379989215,50493,992,False,3.611,3250,human
17181919,162,523,False,2.563,4305,human
2264483567,110,0,False,0.902,2417,bot
772154756563427328,0,0,False,0.134,1445,human
877301585298284544,0,0,False,0.107,1155,bot
405941480,12,19,False,0.953,3209,human
22686959,261,416,False,2.372,4186,human
195439858,682,934,False,13.559,3614,human
3072732406,4412,4425,False,4.98,1993,human
776613115,415,359,False,11.542,2917,human
1452944640,128,489,False,1.371,2644,human
37367041,1244129,554,True,1.31,4126,human
51260673,2546,2354,False,2.156,4071,human
166654232,477,468,False,1.033,3688,human
86125841,350,356,False,2.202,3946,human
609627410,3,0,False,0.011,2986,bot
2386701613,6,17,False,0.828,2351,bot
167390510,56259,0,True,0.015,3686,human
458632493,397,346,False,2.945,3145,human
50933134,10,0,False,0.499,4072,bot
391523645,55,0,False,1.266,3230,bot
136457533,1135,956,False,1.016,3770,human
24522077,13,58,False,0.133,4174,human
87960937,67995,2678,True,3.73,3938,human
80096621,2204678,74,True,0.194,3970,human
129641854,21,28,False,0.249,3789,bot
780807552,6,0,False,0.042,2915,bot
3074829696,923,1517,False,0.564,1987,bot
55979401,8,0,False,0.86,4056,bot
140127631,52,119,False,0.522,3759,bot
130428321,100113,1495,True,8.82,3787,human
4046597542,1985,4049,False,18.251,1758,human
455749051,10370,3754,False,74.467,3148,human
493497789,363,0,False,1.909,3107,human
316812735,271,2530,False,1.355,3354,human
108408276,875,633,False,2.296,3858,human
28978645,30,0,False,0.444,4153,human
362425828,391,418,False,0.888,3280,human
31337959,202,688,False,0.507,4144,human
3135647211,93,608,False,0.285,1963,human
3222154755,1468,4489,False,12.787,1938,human
243674628,17,0,False,0.005,3491,bot
75116035,69,217,False,0.335,3988,human
2962370063,4210,611,True,2.423,2052,human
19017237,1235764,12464,True,7.057,4234,human
87174678,9204150,119,True,1.903,3941,human
17706519,13865,1203,True,33.834,4281,human
1148333593,10158,150,False,0.213,2752,human
533343779,33,0,False,0.972,3071,bot
